antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'rolls/buns'}),frozenset({'shopping bags'}),0.3496664956387891,0.16829143150333503,0.06875320677270395,0.19662509170946443,1.16836068213947,1.0,0.00990733167289748,1.0352682911972186,0.22157849804233293,0.15305539691604797,0.03406681291902912,0.30258083853765905
frozenset({'shopping bags'}),frozenset({'rolls/buns'}),0.16829143150333503,0.3496664956387891,0.06875320677270395,0.4085365853658537,1.16836068213947,1.0,0.00990733167289748,1.0995329352086451,0.17325770898745033,0.15305539691604797,0.09052292298070919,0.30258083853765905
frozenset({'rolls/buns'}),frozenset({'soda'}),0.3496664956387891,0.3134940995382247,0.11980502821959979,0.3426265590608951,1.092928254680335,1.0,0.01018664503063102,1.0443164534926337,0.1307434672613392,0.22049102927289896,0.042435847241916756,0.3623934759297929
frozenset({'soda'}),frozenset({'rolls/buns'}),0.3134940995382247,0.3496664956387891,0.11980502821959979,0.3821603927986907,1.092928254680335,1.0,0.01018664503063102,1.0525927712972183,0.12385451775317446,0.22049102927289896,0.04996497480445617,0.3623934759297929
frozenset({'rolls/buns'}),frozenset({'tropical fruit'}),0.3496664956387891,0.2337095946639302,0.08825038481272447,0.25238444607483496,1.0799062248075815,1.0,0.006529969849426151,1.024979217343536,0.11377803770469257,0.17823834196891192,0.024370462269737766,0.31499573566090816
frozenset({'tropical fruit'}),frozenset({'rolls/buns'}),0.2337095946639302,0.3496664956387891,0.08825038481272447,0.37760702524698136,1.0799062248075815,1.0,0.006529969849426151,1.0448921031270955,0.09656087230712947,0.17823834196891192,0.04296338635610787,0.31499573566090816
frozenset({'rolls/buns'}),frozenset({'whipped/sour cream'}),0.3496664956387891,0.15469471523858389,0.05849153412006157,0.16727806309611154,1.0813431010756929,1.0,0.004399975148745558,1.0151111040791279,0.11567009239074036,0.13118527042577677,0.014886157799284613,0.272693757916215
frozenset({'whipped/sour cream'}),frozenset({'rolls/buns'}),0.15469471523858389,0.3496664956387891,0.05849153412006157,0.3781094527363184,1.0813431010756929,1.0,0.004399975148745558,1.0457362750128272,0.08899049596677595,0.13118527042577677,0.04373595533182219,0.272693757916215
frozenset({'white bread'}),frozenset({'rolls/buns'}),0.0887634684453566,0.3496664956387891,0.037711646998460746,0.4248554913294797,1.2150305980941394,1.0,0.006674036046428671,1.1307306156230097,0.1942146227860514,0.09411011523687579,0.11561605727901852,0.2663529107417758
frozenset({'rolls/buns'}),frozenset({'white bread'}),0.3496664956387891,0.0887634684453566,0.037711646998460746,0.1078503301540719,1.2150305980941394,1.0,0.006674036046428671,1.0213942372606735,0.27213031169075125,0.09411011523687579,0.020946111188224172,0.2663529107417758
frozenset({'whole milk'}),frozenset({'rolls/buns'}),0.4581836839404823,0.3496664956387891,0.17855310415597742,0.38969764837625975,1.1144838102499344,1.0,0.018341621033638428,1.0655923291643326,0.18959122474747464,0.2837342030167142,0.06155480606337697,0.45016797312430007
frozenset({'rolls/buns'}),frozenset({'whole milk'}),0.3496664956387891,0.4581836839404823,0.17855310415597742,0.5106382978723404,1.1144838102499344,1.0,0.018341621033638428,1.1071898632520578,0.1579552925706771,0.2837342030167142,0.09681254029658275,0.45016797312430007
frozenset({'rolls/buns'}),frozenset({'yogurt'}),0.3496664956387891,0.28296562339661363,0.11133914828116984,0.318415260454879,1.1252789530853295,1.0,0.012395550361830598,1.0520106085149794,0.1711913396776923,0.21358267716535437,0.049439243382153275,0.35594380429815575
frozenset({'yogurt'}),frozenset({'rolls/buns'}),0.28296562339661363,0.3496664956387891,0.11133914828116984,0.3934723481414325,1.1252789530853293,1.0,0.012395550361830598,1.072223998969231,0.1552665638937209,0.21358267716535437,0.06735905840445917,0.35594380429815575
frozenset({'sausage'}),frozenset({'root vegetables'}),0.2060030785017958,0.23063109286813752,0.056182657773217036,0.2727272727272727,1.1825260390332692,1.0,0.008671942644147147,1.0578822473063108,0.19439956919763057,0.14767363452461227,0.05471520809966955,0.25816563858833047
frozenset({'root vegetables'}),frozenset({'sausage'}),0.23063109286813752,0.2060030785017958,0.056182657773217036,0.2436040044493882,1.1825260390332692,1.0,0.008671942644147147,1.0497106359218906,0.20062242969878846,0.14767363452461227,0.04735651351977873,0.25816563858833047
frozenset({'root vegetables'}),frozenset({'shopping bags'}),0.23063109286813752,0.16829143150333503,0.04746023601847101,0.20578420467185762,1.2227848015410077,1.0,0.00864699925051355,1.0472072872247924,0.23681046835431643,0.13503649635036494,0.04507921955919218,0.24389819989690442
frozenset({'shopping bags'}),frozenset({'root vegetables'}),0.16829143150333503,0.23063109286813752,0.04746023601847101,0.28201219512195125,1.2227848015410077,1.0,0.00864699925051355,1.0715626392324877,0.2190606399119664,0.13503649635036494,0.06678344000845814,0.24389819989690442
frozenset({'root vegetables'}),frozenset({'soda'}),0.23063109286813752,0.3134940995382247,0.08132375577219086,0.3526140155728587,1.1247867698060583,1.0,0.009022268987977408,1.0604274991669003,0.14419948605371075,0.17572062084257203,0.05698409293834204,0.30601240876842606
frozenset({'soda'}),frozenset({'root vegetables'}),0.3134940995382247,0.23063109286813752,0.08132375577219086,0.25941080196399346,1.1247867698060583,1.0,0.009022268987977408,1.0388605574752883,0.16160473044659135,0.17572062084257203,0.037406904319988825,0.30601240876842606
frozenset({'root vegetables'}),frozenset({'tropical fruit'}),0.23063109286813752,0.2337095946639302,0.057465366854797334,0.24916573971078976,1.0661339773794276,1.0,0.003564667623685673,1.0205852954031507,0.08062657790692149,0.14123581336696092,0.020170088179664723,0.24752469202883068
frozenset({'tropical fruit'}),frozenset({'root vegetables'}),0.2337095946639302,0.23063109286813752,0.057465366854797334,0.2458836443468716,1.0661339773794276,1.0,0.003564667623685673,1.020225726924493,0.08095048782820809,0.14123581336696092,0.01982475680697081,0.24752469202883068
frozenset({'root vegetables'}),frozenset({'whipped/sour cream'}),0.23063109286813752,0.15469471523858389,0.04027706516162134,0.17463848720800887,1.1289234214540937,1.0,0.0045996539252214155,1.0241636805936833,0.14843376666956923,0.11672862453531598,0.023593573030900938,0.21750166483120176
frozenset({'whipped/sour cream'}),frozenset({'root vegetables'}),0.15469471523858389,0.23063109286813752,0.04027706516162134,0.2603648424543947,1.128923421454094,1.0,0.0045996539252214155,1.0402005627814195,0.13509950417057304,0.11672862453531598,0.03864693427383475,0.21750166483120176
frozenset({'whole milk'}),frozenset({'root vegetables'}),0.4581836839404823,0.23063109286813752,0.11313494099538225,0.24692049272116462,1.0706296781169073,1.0,0.0074635372338395095,1.0216303852323467,0.1217575414003985,0.196524064171123,0.02117241768159375,0.368732771388391
frozenset({'root vegetables'}),frozenset({'whole milk'}),0.23063109286813752,0.4581836839404823,0.11313494099538225,0.4905450500556173,1.0706296781169071,1.0,0.0074635372338395095,1.0635215461517609,0.08574589110958375,0.196524064171123,0.05972755924090733,0.368732771388391
frozenset({'root vegetables'}),frozenset({'yogurt'}),0.23063109286813752,0.28296562339661363,0.0715751667521806,0.3103448275862069,1.0967580579610468,1.0,0.006314495784105784,1.0396998460749103,0.11466785224704538,0.16192687173534534,0.038183949170316485,0.2816456685528496
frozenset({'yogurt'}),frozenset({'root vegetables'}),0.28296562339661363,0.23063109286813752,0.0715751667521806,0.2529465095194923,1.0967580579610468,1.0,0.006314495784105784,1.029871243405879,0.12303716954879751,0.16192687173534534,0.02900483297998701,0.2816456685528496
frozenset({'whole milk'}),frozenset({'salty snack'}),0.4581836839404823,0.06926629040533606,0.03386351975371986,0.07390817469204927,1.0670150553689188,1.0,0.0021268356429116966,1.0050123369625572,0.11591769972451808,0.06860706860706861,0.004987338740244786,0.28139853179046914
frozenset({'salty snack'}),frozenset({'whole milk'}),0.06926629040533606,0.4581836839404823,0.03386351975371986,0.488888888888889,1.0670150553689188,1.0,0.0021268356429116966,1.0600754009860132,0.06748020447028176,0.06860706860706861,0.056670875420875566,0.28139853179046914
frozenset({'sausage'}),frozenset({'shopping bags'}),0.2060030785017958,0.16829143150333503,0.03694202154951257,0.1793275217932752,1.0655772560216263,1.0,0.002273468574351456,1.0134476183654355,0.07750852629689475,0.10950570342205325,0.013269179503450594,0.19941985845761323
frozenset({'shopping bags'}),frozenset({'sausage'}),0.16829143150333503,0.2060030785017958,0.03694202154951257,0.21951219512195125,1.0655772560216263,1.0,0.002273468574351456,1.0173085556695742,0.07399410514771415,0.10950570342205325,0.01701406674809884,0.19941985845761323
frozenset({'sausage'}),frozenset({'soda'}),0.2060030785017958,0.3134940995382247,0.07721908671113391,0.3748443337484433,1.195698210271221,1.0,0.01263833711411122,1.098135932411963,0.20613249319715113,0.1745939675174014,0.08936592412235873,0.31058092301170115
frozenset({'soda'}),frozenset({'sausage'}),0.3134940995382247,0.2060030785017958,0.07721908671113391,0.24631751227495907,1.195698210271221,1.0,0.01263833711411122,1.0534899436165097,0.23840809657891732,0.1745939675174014,0.05077404292335716,0.31058092301170115
frozenset({'sausage'}),frozenset({'tropical fruit'}),0.2060030785017958,0.2337095946639302,0.054643406875320676,0.2652552926525529,1.1349781896373778,1.0,0.006498510899144182,1.0429342296353625,0.14978118576835264,0.14190539640239838,0.041166766240258175,0.24953214687512387
frozenset({'tropical fruit'}),frozenset({'sausage'}),0.2337095946639302,0.2060030785017958,0.054643406875320676,0.23380900109769484,1.1349781896373778,1.0,0.006498510899144182,1.0362911110098338,0.15519677601374338,0.14190539640239838,0.0350201894277268,0.24953214687512387
frozenset({'sausage'}),frozenset({'whipped/sour cream'}),0.2060030785017958,0.15469471523858389,0.038994356080041044,0.1892901618929016,1.223636900594578,1.0,0.0071267685129341035,1.0426730317410402,0.2301823824504719,0.1212121212121212,0.0409265708827103,0.22068156519189025
frozenset({'whipped/sour cream'}),frozenset({'sausage'}),0.15469471523858389,0.2060030785017958,0.038994356080041044,0.2520729684908789,1.2236369005945777,1.0,0.0071267685129341035,1.0615967708723217,0.2162107659132657,0.1212121212121212,0.058022756438593184,0.22068156519189025
frozenset({'whole milk'}),frozenset({'sausage'}),0.4581836839404823,0.2060030785017958,0.10697793740379682,0.23348264277715566,1.1333939496206136,1.0,0.012590687992763652,1.0358498917427266,0.2172216772036916,0.19198895027624308,0.034609157203668084,0.3763926289850909
frozenset({'sausage'}),frozenset({'whole milk'}),0.2060030785017958,0.4581836839404823,0.10697793740379682,0.5193026151930261,1.1333939496206136,1.0,0.012590687992763652,1.1271463777093076,0.14823010735192135,0.19198895027624308,0.1128037850484923,0.3763926289850909
frozenset({'sausage'}),frozenset({'yogurt'}),0.2060030785017958,0.28296562339661363,0.07542329399692149,0.3661270236612702,1.2938922377439994,1.0,0.01713150446703931,1.1311956864686035,0.28606925807479694,0.1823821339950372,0.11597965589682693,0.31633640394305573
frozenset({'yogurt'}),frozenset({'sausage'}),0.28296562339661363,0.2060030785017958,0.07542329399692149,0.2665457842248413,1.2938922377439992,1.0,0.01713150446703931,1.0825446284456357,0.31677436627602734,0.1823821339950372,0.07625055473616524,0.31633640394305573
frozenset({'shopping bags'}),frozenset({'soda'}),0.16829143150333503,0.3134940995382247,0.064648537711647,0.38414634146341464,1.2253702447008104,1.0,0.01189016693251016,1.114722452234962,0.2211352976312879,0.15498154981549817,0.10291570965037009,0.295182827032853
frozenset({'soda'}),frozenset({'shopping bags'}),0.3134940995382247,0.16829143150333503,0.064648537711647,0.20621931260229134,1.2253702447008106,1.0,0.01189016693251016,1.047781310003015,0.2679075616295349,0.15498154981549817,0.0456023690696273,0.295182827032853
frozenset({'shopping bags'}),frozenset({'tropical fruit'}),0.16829143150333503,0.2337095946639302,0.044638276038994354,0.2652439024390244,1.134929453026693,1.0,0.005306953796937346,1.042918062034153,0.14294425890077786,0.1249102656137832,0.041151902145067684,0.22812140237209177
frozenset({'tropical fruit'}),frozenset({'shopping bags'}),0.2337095946639302,0.16829143150333503,0.044638276038994354,0.19099890230515917,1.134929453026693,1.0,0.005306953796937346,1.0280685290372615,0.1551474011905999,0.1249102656137832,0.027302196540873073,0.22812140237209177
frozenset({'whole milk'}),frozenset({'shopping bags'}),0.4581836839404823,0.16829143150333503,0.09132888660851719,0.19932810750279956,1.1844221997651108,1.0,0.014220498546701807,1.038763289045485,0.2873787027579164,0.17066155321188883,0.03731676836703045,0.3710055171660339
frozenset({'shopping bags'}),frozenset({'whole milk'}),0.16829143150333503,0.4581836839404823,0.09132888660851719,0.5426829268292683,1.1844221997651108,1.0,0.014220498546701807,1.184771677783479,0.18721277613347298,0.17066155321188883,0.15595551552106435,0.3710055171660339
frozenset({'yogurt'}),frozenset({'shopping bags'}),0.28296562339661363,0.16829143150333503,0.05489994869163674,0.19401631912964643,1.152859164584393,1.0,0.007279258863987038,1.0319173802607666,0.18491632253857873,0.13851132686084144,0.03093017025520105,0.2601179156623842
frozenset({'shopping bags'}),frozenset({'yogurt'}),0.16829143150333503,0.28296562339661363,0.05489994869163674,0.32621951219512196,1.152859164584393,1.0,0.007279258863987038,1.0641958168593246,0.15942045696956433,0.13851132686084144,0.06032331253545097,0.2601179156623842
frozenset({'tropical fruit'}),frozenset({'soda'}),0.2337095946639302,0.3134940995382247,0.08183683940482299,0.3501646542261252,1.1169736678997022,1.0,0.008570260472210697,1.0564305326362793,0.13666326285376665,0.17585446527012127,0.053416226522210786,0.30560605870062396
frozenset({'soda'}),frozenset({'tropical fruit'}),0.3134940995382247,0.2337095946639302,0.08183683940482299,0.2610474631751228,1.1169736678997022,1.0,0.008570260472210697,1.036995432248812,0.15254602621233218,0.17585446527012127,0.0356755980772108,0.30560605870062396
frozenset({'white bread'}),frozenset({'soda'}),0.0887634684453566,0.3134940995382247,0.0310415597742432,0.3497109826589595,1.1155265224260427,1.0,0.0032147361620765112,1.055693518043441,0.11365032387759659,0.08362128541810643,0.052755385054044916,0.22436449296614097
frozenset({'soda'}),frozenset({'white bread'}),0.3134940995382247,0.0887634684453566,0.0310415597742432,0.09901800327332243,1.1155265224260429,1.0,0.0032147361620765112,1.011381509136943,0.15085424155950042,0.08362128541810643,0.011253428141726016,0.22436449296614097
frozenset({'whole milk'}),frozenset({'soda'}),0.4581836839404823,0.3134940995382247,0.15110312981015905,0.32978723404255317,1.051972699098095,1.0,0.007465248390130991,1.0243103911651885,0.09118401759530782,0.24348904505994215,0.023733422383360358,0.40589198036006546
frozenset({'soda'}),frozenset({'whole milk'}),0.3134940995382247,0.4581836839404823,0.15110312981015905,0.48199672667757776,1.0519726990980953,1.0,0.007465248390130991,1.0459708344782475,0.071965861420512,0.24348904505994215,0.04395039800624907,0.40589198036006546
frozenset({'yogurt'}),frozenset({'soda'}),0.28296562339661363,0.3134940995382247,0.09748589020010262,0.3445149592021759,1.098951972970607,1.0,0.00877783689310882,1.0473250459326946,0.12557574616326167,0.19537275064267356,0.045186588553842194,0.32774029465837107
frozenset({'soda'}),frozenset({'yogurt'}),0.3134940995382247,0.28296562339661363,0.09748589020010262,0.3109656301145663,1.098951972970607,1.0,0.00877783689310882,1.0406365893222544,0.13116001888128415,0.19537275064267356,0.03904974103276546,0.32774029465837107
frozenset({'whole milk'}),frozenset({'sugar'}),0.4581836839404823,0.0659312467932273,0.03694202154951257,0.08062709966405375,1.2228966322586827,1.0,0.006733400007002576,1.0159846487376956,0.3364044086700335,0.07582938388625593,0.01573315970625693,0.3204691918553732
frozenset({'sugar'}),frozenset({'whole milk'}),0.0659312467932273,0.4581836839404823,0.03694202154951257,0.5603112840466926,1.222896632258683,1.0,0.006733400007002576,1.2322725064362483,0.19513488357899225,0.07582938388625593,0.18849118618087488,0.3204691918553732
frozenset({'whipped/sour cream'}),frozenset({'tropical fruit'}),0.15469471523858389,0.2337095946639302,0.0418163160595177,0.2703150912106136,1.156628129021923,1.0,0.005662676864456158,1.050166169131023,0.16019996834765465,0.12065136935603259,0.047769744070630005,0.224619675133298
frozenset({'tropical fruit'}),frozenset({'whipped/sour cream'}),0.2337095946639302,0.15469471523858389,0.0418163160595177,0.17892425905598244,1.156628129021923,1.0,0.005662676864456158,1.0295095112535428,0.17671874646987684,0.12065136935603259,0.028663660637395928,0.224619675133298
frozenset({'whole milk'}),frozenset({'tropical fruit'}),0.4581836839404823,0.2337095946639302,0.11646998460749101,0.2541993281075028,1.0876717683458244,1.0,0.009388061552134577,1.0274734714190845,0.14876810505940444,0.2024074899687918,0.026738862056593878,0.3762763929231257
frozenset({'tropical fruit'}),frozenset({'whole milk'}),0.2337095946639302,0.4581836839404823,0.11646998460749101,0.4983534577387486,1.0876717683458241,1.0,0.009388061552134577,1.080075851050811,0.1051885630684507,0.2024074899687918,0.07413909955759566,0.3762763929231257
frozenset({'yogurt'}),frozenset({'tropical fruit'}),0.28296562339661363,0.2337095946639302,0.07567983581323756,0.2674524025385313,1.144379215252684,1.0,0.009548054665388661,1.0460622736208973,0.17595221491161592,0.17161140197789415,0.044033968896951825,0.29563619029231725
frozenset({'tropical fruit'}),frozenset({'yogurt'}),0.2337095946639302,0.28296562339661363,0.07567983581323756,0.32381997804610324,1.1443792152526842,1.0,0.009548054665388661,1.06041934591832,0.1646422633672469,0.17161140197789415,0.056976842369842746,0.29563619029231725
frozenset({'whole milk'}),frozenset({'waffles'}),0.4581836839404823,0.06900974858902001,0.03796818881477681,0.08286674132138858,1.2007976121590063,1.0,0.006349047978453121,1.015109028705745,0.30862894144144143,0.07760880964866282,0.014884143750557364,0.3165263074636683
frozenset({'waffles'}),frozenset({'whole milk'}),0.06900974858902001,0.4581836839404823,0.03796818881477681,0.550185873605948,1.2007976121590063,1.0,0.006349047978453121,1.2045337935538039,0.17961541039523957,0.07760880964866282,0.16980328376703838,0.3165263074636683
frozenset({'whole milk'}),frozenset({'whipped/sour cream'}),0.4581836839404823,0.15469471523858389,0.0797845048742945,0.17413213885778273,1.1256502110574413,1.0,0.008905910360156269,1.0235357549721282,0.2060191951671049,0.1496631376323388,0.02299456062750746,0.34494334969423135
frozenset({'whipped/sour cream'}),frozenset({'whole milk'}),0.15469471523858389,0.4581836839404823,0.0797845048742945,0.5157545605306799,1.1256502110574413,1.0,0.008905910360156269,1.1188878033694836,0.1320523642467149,0.1496631376323388,0.10625533946429462,0.34494334969423135
frozenset({'whipped/sour cream'}),frozenset({'yogurt'}),0.15469471523858389,0.28296562339661363,0.04797331965110313,0.31011608623548925,1.0959496864423728,1.0,0.0042000331174556135,1.0393551180092357,0.10357128366590125,0.1231073074391047,0.03786493887153387,0.2398268554477537
frozenset({'yogurt'}),frozenset({'whipped/sour cream'}),0.28296562339661363,0.15469471523858389,0.04797331965110313,0.16953762466001815,1.0959496864423728,1.0,0.0042000331174556135,1.0178730666941507,0.12209924138788715,0.1231073074391047,0.017559229415705847,0.2398268554477537
frozenset({'white bread'}),frozenset({'whole milk'}),0.0887634684453566,0.4581836839404823,0.04771677783478707,0.53757225433526,1.1732679996634061,1.0,0.007046804863158826,1.1716777834787069,0.16206529109754905,0.09558067831449125,0.14652303380627058,0.3208577957006647
frozenset({'whole milk'}),frozenset({'white bread'}),0.4581836839404823,0.0887634684453566,0.04771677783478707,0.10414333706606942,1.1732679996634063,1.0,0.007046804863158826,1.0171677783478705,0.2725643532095143,0.09558067831449125,0.016878020237482708,0.3208577957006647
frozenset({'whole milk'}),frozenset({'yogurt'}),0.4581836839404823,0.28296562339661363,0.15059004617752694,0.32866741321388576,1.1615100423460805,1.0,0.020939814421151365,1.068076227367513,0.2566400805327551,0.25499565595134666,0.06373723674695053,0.4304261816749393
frozenset({'yogurt'}),frozenset({'whole milk'}),0.28296562339661363,0.4581836839404823,0.15059004617752694,0.5321849501359928,1.1615100423460805,1.0,0.020939814421151365,1.1581848771582328,0.19392624332206754,0.25499565595134666,0.13657998846122146,0.4304261816749393
